,LocationName,ISO,country,region,world_region,MPI,geo,lat,lon,id,funded_amount,loan_amount,activity,sector,use,country_code,currency,partner_id,posted_time,disbursed_time,funded_time,term_in_months,lender_count,tags,borrower_genders,repayment_interval,date,year,month,day
979,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,852520,400.0,600.0,Used Clothing,Clothing,to buy clothes to resell,SV,USD,199.0,2015-03-09 14:40:23+00:00,2015-02-27 08:00:00+00:00,,14.0,12,"#Supporting Family, user_favorite, user_favorite",male,monthly,2015-03-09,2015,March,Monday
1449,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,994979,825.0,1000.0,Fruits & Vegetables,Food,to set up a vegetable selling business,SV,USD,199.0,2015-12-14 19:08:30+00:00,2015-11-25 08:00:00+00:00,,26.0,15,"#Parent, #Vegan",male,monthly,2015-12-14,2015,December,Monday
1911,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1154988,400.0,400.0,Food Production/Sales,Food,to buy corn and firewood to sell tortillas.,SV,USD,199.0,2016-09-21 21:49:45+00:00,2016-09-03 07:00:00+00:00,2016-09-26 16:24:43+00:00,14.0,15,"#Elderly, #Repeat Borrower, user_favorite, user_favorite",female,monthly,2016-09-21,2016,September,Wednesday
2879,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1021556,250.0,250.0,Food Production/Sales,Food,to buy corn and firewood to sell tortillas ,SV,USD,199.0,2016-02-11 23:20:42+00:00,2016-02-04 08:00:00+00:00,2016-02-12 15:51:39+00:00,14.0,7,,female,monthly,2016-02-11,2016,February,Thursday
1580,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1030260,400.0,400.0,Agriculture,Agriculture,to rent land and collect the harvest.,SV,USD,199.0,2016-02-27 19:18:01+00:00,2016-02-06 08:00:00+00:00,2016-03-08 20:01:06+00:00,14.0,6,"#Parent, #Job Creator",female,irregular,2016-02-27,2016,February,Saturday
1710,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1070537,1400.0,1400.0,Pigs,Agriculture,"to buy pigs and feed to fatten them up, he also wants to buy agricultural supplies so that he can go back to growing squash.",SV,USD,199.0,2016-05-17 21:51:00+00:00,2016-05-09 07:00:00+00:00,2016-06-19 16:17:21+00:00,14.0,51,"#Animals, #Repeat Borrower, #Parent, user_favorite",male,irregular,2016-05-17,2016,May,Tuesday
1440,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,987868,1350.0,1350.0,Livestock,Agriculture,to buy a pair of steers.,SV,USD,199.0,2015-11-30 17:02:39+00:00,2015-11-20 08:00:00+00:00,2016-01-03 17:01:16+00:00,14.0,48,"#Elderly, #Parent, #Animals, user_favorite",male,bullet,2015-11-30,2015,November,Monday
780,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,814973,450.0,450.0,Furniture Making,Manufacturing,to buy a planing machine to facilitate his work in his shop. ,SV,USD,199.0,2014-12-15 14:39:03+00:00,2014-11-29 08:00:00+00:00,2014-12-22 06:33:09+00:00,14.0,14,,male,monthly,2014-12-15,2014,December,Monday
1051,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,877622,300.0,1000.0,Agriculture,Agriculture,"to buy manure, seeds and poison so that her husband can grow watermelons.",SV,USD,199.0,2015-04-28 20:52:46+00:00,2015-04-16 07:00:00+00:00,,14.0,7,"#Parent, #Vegan, #Woman Owned Biz",female,irregular,2015-04-28,2015,April,Tuesday
1842,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1125489,250.0,250.0,Farm Supplies,Agriculture,to buy fertilizer and pay for labor.,SV,USD,199.0,2016-07-28 16:36:57+00:00,2016-07-21 07:00:00+00:00,2016-08-20 06:35:02+00:00,11.0,9,"#Parent, #Job Creator",male,bullet,2016-07-28,2016,July,Thursday
2784,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,914251,500.0,500.0,Agriculture,Agriculture,"to buy fertilizers, ammonium sulphate and herbicides for her corn crop.",SV,USD,199.0,2015-07-07 17:21:19+00:00,2015-06-30 07:00:00+00:00,2015-07-23 03:13:06+00:00,12.0,17,"#Single Parent, #Vegan",female,bullet,2015-07-07,2015,July,Tuesday
1490,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1010021,1200.0,1200.0,Cattle,Agriculture,"to buy cattle, which he hopes will make plenty of milk so that he can sell dairy products.",SV,USD,199.0,2016-01-18 19:49:51+00:00,2016-01-13 08:00:00+00:00,2016-02-18 13:45:59+00:00,14.0,42,"#Animals, #Elderly, #Biz Durable Asset",male,bullet,2016-01-18,2016,January,Monday
2400,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1256327,600.0,600.0,Furniture Making,Manufacturing,purchase wood to continue working in carpentry.,SV,USD,199.0,2017-03-13 19:55:53+00:00,2017-03-07 08:00:00+00:00,2017-03-17 13:19:04+00:00,14.0,14,#Elderly,male,monthly,2017-03-13,2017,March,Monday
390,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,725733,200.0,200.0,Cattle,Agriculture,To buy livestock,SV,USD,199.0,2014-06-16 17:55:52+00:00,2014-05-23 07:00:00+00:00,2014-06-25 12:17:21+00:00,14.0,7,"#Animals, #Parent",male,bullet,2014-06-16,2014,June,Monday
991,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,856904,1000.0,1000.0,Farm Supplies,Agriculture,"to purchase farming supplies for his corn, bean, and vegetable crops.",SV,USD,199.0,2015-03-17 20:06:31+00:00,2015-02-27 08:00:00+00:00,2015-04-20 00:55:25+00:00,14.0,36,"#Elderly, #Vegan, user_favorite, user_favorite",male,bullet,2015-03-17,2015,March,Tuesday
325,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,708899,300.0,300.0,Agriculture,Agriculture,"to buy farming supplies - such as fertilisers and weed-killers - to sow corn on 7,000 square metres of land.",SV,USD,199.0,2014-05-12 16:54:27+00:00,2014-04-25 07:00:00+00:00,2014-06-14 17:19:13+00:00,14.0,11,#Parent,male,bullet,2014-05-12,2014,May,Monday
1764,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1104386,400.0,400.0,Farming,Agriculture,to buy manure and poisons for the proper development of his watermelon crops.,SV,USD,199.0,2016-06-22 15:49:54+00:00,2016-06-10 07:00:00+00:00,2016-07-22 20:14:09+00:00,14.0,12,"#Repeat Borrower, #Parent, #Vegan",male,irregular,2016-06-22,2016,June,Wednesday
921,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,842405,200.0,200.0,Agriculture,Agriculture,To pay for labor to collect cashew nut seeds for commercialization.,SV,USD,199.0,2015-02-17 18:44:50+00:00,2015-01-29 08:00:00+00:00,2015-02-19 08:38:05+00:00,14.0,8,user_favorite,female,monthly,2015-02-17,2015,February,Tuesday
1087,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,892983,1200.0,1200.0,Agriculture,Agriculture,to increase his banana crop and apply adequate fertilizer to it.,SV,USD,199.0,2015-05-27 15:25:59+00:00,2015-04-27 07:00:00+00:00,2015-06-30 19:11:16+00:00,14.0,16,"#Repeat Borrower, #Trees, #Elderly, #Parent, #Schooling",male,bullet,2015-05-27,2015,May,Wednesday
5,"Ahuachapan, El Salvador",SLV,El Salvador,Ahuachapan,Latin America and Caribbean,0.03,"(13.8216148, -89.9253233)",13.8216148,-89.9253233,718029,1250.0,1250.0,Agriculture,Agriculture,to purchase agricultural supplies.,SV,USD,333.0,2014-05-29 15:30:53+00:00,2014-05-15 07:00:00+00:00,2014-07-10 13:30:17+00:00,14.0,31,"#Schooling, #Elderly, #Vegan, user_favorite","male, male, male",bullet,2014-05-29,2014,May,Thursday
2221,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1215456,600.0,600.0,Clothing Sales,Clothing,to buy men and women's clothing to continue selling.,SV,USD,199.0,2017-01-04 20:34:07+00:00,2016-12-08 08:00:00+00:00,2017-01-28 18:47:31+00:00,20.0,24,"#Parent, #Single Parent, #Woman Owned Biz",female,monthly,2017-01-04,2017,January,Wednesday
169,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,676509,600.0,600.0,Personal Housing Expenses,Housing,to finish building a bedroom for his children,SV,USD,199.0,2014-02-25 20:05:25+00:00,2014-02-24 08:00:00+00:00,2014-03-12 17:44:13+00:00,10.0,16,"#Animals, #Parent, user_favorite",male,monthly,2014-02-25,2014,February,Tuesday
2446,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1267857,400.0,400.0,Cattle,Agriculture,to purchase hay which will be chopped and fed to her cattle.,SV,USD,199.0,2017-03-27 22:06:57+00:00,2017-03-25 07:00:00+00:00,2017-04-03 20:35:47+00:00,14.0,13,"#Repeat Borrower, #Animals",female,bullet,2017-03-27,2017,March,Monday
1235,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,925244,650.0,900.0,Livestock,Agriculture,to buy two bulls,SV,USD,199.0,2015-07-29 16:31:33+00:00,2015-07-20 07:00:00+00:00,,14.0,6,"#Animals, #Parent",male,bullet,2015-07-29,2015,July,Wednesday
3042,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1134589,350.0,350.0,General Store,Retail,"to buy drinks, salsas, oil, eggs, bread, coffee and sugar among other things to stock her shop.",SV,USD,199.0,2016-08-17 21:52:58+00:00,2016-08-03 07:00:00+00:00,2016-08-23 01:49:30+00:00,14.0,14,,female,monthly,2016-08-17,2016,August,Wednesday
1697,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1062995,500.0,500.0,Food Production/Sales,Food,to buy corn and firewood to make and sell tortillas ,SV,USD,199.0,2016-04-29 19:44:47+00:00,2016-04-16 07:00:00+00:00,2016-05-19 13:57:34+00:00,14.0,18,"volunteer_pick, #Parent, #Single Parent, #Woman Owned Biz",female,monthly,2016-04-29,2016,April,Friday
1808,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1115840,350.0,350.0,Farm Supplies,Agriculture,to purchase fertilizer and pesticides to apply to his corn fields.,SV,USD,199.0,2016-07-13 19:05:04+00:00,2016-07-08 07:00:00+00:00,2016-07-24 14:52:54+00:00,14.0,9,"#Repeat Borrower, #Elderly",male,monthly,2016-07-13,2016,July,Wednesday
3087,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1160632,200.0,200.0,Agriculture,Agriculture,"to buy seeds, manure, and herbicide in order to grow beans.",SV,USD,199.0,2016-09-29 22:12:24+00:00,2016-09-21 07:00:00+00:00,2016-10-17 05:54:18+00:00,9.0,8,"#Single, #Supporting Family, #Vegan",male,bullet,2016-09-29,2016,September,Thursday
2183,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1200381,950.0,1500.0,Auto Repair,Services,to purchase materials and build a structure for his auto body shop.,SV,USD,199.0,2016-12-07 19:48:13+00:00,2016-12-05 08:00:00+00:00,,26.0,8,"#Biz Durable Asset, #Repair Renew Replace, #Parent",male,monthly,2016-12-07,2016,December,Wednesday
589,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,765433,600.0,600.0,Livestock,Agriculture,to buy two young bulls for work (oxen).,SV,USD,199.0,2014-09-08 15:29:54+00:00,2014-08-20 07:00:00+00:00,2014-09-18 12:39:20+00:00,14.0,23,,female,bullet,2014-09-08,2014,September,Monday
1014,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,861720,1000.0,1000.0,Furniture Making,Manufacturing,to buy wood and carpentry materials,SV,USD,199.0,2015-03-25 20:04:19+00:00,2015-03-12 07:00:00+00:00,2015-04-17 22:35:45+00:00,14.0,31,"#Elderly, #Repeat Borrower",female,monthly,2015-03-25,2015,March,Wednesday
1664,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1052593,850.0,850.0,Agriculture,Agriculture,"to buy a calf and the agri-products to plant with her husband, they will also prepare the land.",SV,USD,199.0,2016-04-11 17:36:05+00:00,2016-03-31 07:00:00+00:00,2016-04-22 09:17:43+00:00,21.0,34,"#Animals, #Parent",female,monthly,2016-04-11,2016,April,Monday
2889,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1030265,400.0,400.0,Agriculture,Agriculture,to buy fertilizer and pesticide for his corn and bean crops.,SV,USD,199.0,2016-02-27 19:35:04+00:00,2016-02-03 08:00:00+00:00,2016-03-05 16:21:49+00:00,8.0,12,,male,bullet,2016-02-27,2016,February,Saturday
1952,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1166085,600.0,600.0,Farming,Agriculture,to buy soil amendments for his corn crop so he can have a good harvest,SV,USD,199.0,2016-10-11 14:20:14+00:00,2016-10-03 07:00:00+00:00,2016-10-15 15:38:29+00:00,8.0,5,,male,bullet,2016-10-11,2016,October,Tuesday
20,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,654367,1300.0,1300.0,Higher education costs,Education,to cover the graduation costs for her daughter who has completed her information technology degree at the university.,SV,USD,199.0,2014-01-06 21:29:49+00:00,2013-12-30 08:00:00+00:00,2014-01-08 00:29:41+00:00,27.0,43,#Schooling,female,monthly,2014-01-06,2014,January,Monday
3256,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1266714,200.0,200.0,Farming,Agriculture,to buy supplies to plant corn and to pay for the rent of the land,SV,USD,199.0,2017-03-25 21:24:57+00:00,2017-03-15 07:00:00+00:00,2017-03-30 07:33:31+00:00,14.0,6,#Repeat Borrower,female,bullet,2017-03-25,2017,March,Saturday
38,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,661944,500.0,500.0,Agriculture,Agriculture,purchase manure and fertilizers.,SV,USD,199.0,2014-01-26 17:32:43+00:00,2014-01-17 08:00:00+00:00,2014-01-29 21:33:24+00:00,14.0,13,#Vegan,male,monthly,2014-01-26,2014,January,Sunday
2310,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1237283,500.0,500.0,Farming,Agriculture,"to buy materials to build a greenhouse to grow peppers, as well as fertilizers and pesticides for his crops.",SV,USD,199.0,2017-02-13 15:59:59+00:00,2017-02-01 08:00:00+00:00,2017-02-18 18:03:04+00:00,14.0,11,"volunteer_pick, volunteer_like, #Single, #Vegan, #Biz Durable Asset, user_favorite, user_favorite, user_favorite",male,monthly,2017-02-13,2017,February,Monday
2127,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1195636,1400.0,1400.0,Auto Repair,Services,to buy tools for his auto repair shop.,SV,USD,199.0,2016-11-29 14:22:16+00:00,2016-11-16 08:00:00+00:00,2016-12-28 23:11:20+00:00,26.0,45,"#Biz Durable Asset, #Single Parent, #Parent, #Repair Renew Replace, user_favorite, user_favorite",male,monthly,2016-11-29,2016,November,Tuesday
1809,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1115841,75.0,1200.0,Food Production/Sales,Food,"to purchase fruit, such as watermelon, pineapple and strawberries and to buy chocolate to continue selling ""chocopinchos"".",SV,USD,199.0,2016-07-13 19:18:35+00:00,2016-07-08 07:00:00+00:00,,20.0,3,"user_favorite, user_favorite, #Vegan",male,monthly,2016-07-13,2016,July,Wednesday
2885,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1030147,1500.0,1500.0,Utilities,Services,to buy a mill.,SV,USD,199.0,2016-02-26 23:38:29+00:00,2016-02-18 08:00:00+00:00,2016-03-20 11:11:19+00:00,26.0,53,"#Parent, #Biz Durable Asset, #Woman Owned Biz",female,monthly,2016-02-26,2016,February,Friday
920,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,842407,200.0,200.0,Agriculture,Agriculture,to pay for the labour to extract the cashew nut from the cashew fruit. ,SV,USD,199.0,2015-02-17 19:01:43+00:00,2015-02-05 08:00:00+00:00,2015-02-19 12:02:18+00:00,14.0,8,user_favorite,female,monthly,2015-02-17,2015,February,Tuesday
1741,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1092394,150.0,1000.0,Livestock,Agriculture,to buy cattle.,SV,USD,199.0,2016-05-31 14:01:09+00:00,2016-05-17 07:00:00+00:00,,14.0,4,"#Animals, #Biz Durable Asset, #Parent, #Schooling, #Woman Owned Biz",female,bullet,2016-05-31,2016,May,Tuesday
1121,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,897046,425.0,425.0,Personal Expenses,Personal Use,to buy a refrigerator for her home,SV,USD,199.0,2015-06-04 14:57:09+00:00,2015-05-26 07:00:00+00:00,2015-06-18 15:24:37+00:00,14.0,17,"#Elderly, #Repeat Borrower, #Woman Owned Biz, #Health and Sanitation",female,monthly,2015-06-04,2015,June,Thursday
638,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,775071,1000.0,1000.0,Food Production/Sales,Food,"to buy iron, wood, coconut palms, and nails to build a covering and to buy corn, fried pork rind, cheese, oil, salsa, etc. to start selling stuffed corn tortillas.",SV,USD,199.0,2014-09-25 17:14:34+00:00,2014-09-25 07:00:00+00:00,2014-11-01 20:23:33+00:00,20.0,31,"#Interesting Photo, #Hidden Gem, #Inspiring Story, #Woman Owned Biz",female,monthly,2014-09-25,2014,September,Thursday
2021,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1176258,300.0,300.0,Farming,Agriculture,to buy fertilizers for his corn crops.,SV,USD,199.0,2016-10-27 19:14:45+00:00,2016-10-13 07:00:00+00:00,2016-11-25 16:52:39+00:00,14.0,11,"#Vegan, user_favorite, user_favorite",male,monthly,2016-10-27,2016,October,Thursday
2550,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1289766,900.0,900.0,Farming,Agriculture,to purchase supplies to grow basic grains.,SV,USD,199.0,2017-04-30 21:04:15+00:00,2017-04-22 07:00:00+00:00,2017-05-17 02:36:45+00:00,20.0,18,"#Repeat Borrower, #Parent, #Woman Owned Biz",female,monthly,2017-04-30,2017,April,Sunday
743,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,808004,400.0,400.0,General Store,Retail,"to buy sodas, juices, and candy.",SV,USD,199.0,2014-11-28 22:03:45+00:00,2014-11-19 08:00:00+00:00,2014-12-31 22:53:54+00:00,14.0,15,#Parent,male,monthly,2014-11-28,2014,November,Friday
442,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,732657,225.0,500.0,Farm Supplies,Agriculture,"to buy material for cultivation, manure, poisons and fertilizers. ",SV,USD,199.0,2014-06-30 16:14:01+00:00,2014-06-18 07:00:00+00:00,,14.0,7,"#Parent, #Repeat Borrower",male,bullet,2014-06-30,2014,June,Monday
2976,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1101746,600.0,600.0,Pigs,Agriculture,"to purchase more pigs and animal feed, so the animals obtain good growth.",SV,USD,199.0,2016-06-18 15:18:06+00:00,2016-05-20 07:00:00+00:00,2016-07-15 15:50:28+00:00,14.0,20,"volunteer_pick, #Animals, #Supporting Family",male,monthly,2016-06-18,2016,June,Saturday
1930,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1159127,200.0,200.0,Agriculture,Agriculture,to buy fertilizers to help her grandfather with his crops.,SV,USD,199.0,2016-09-27 16:54:34+00:00,2016-09-05 07:00:00+00:00,2016-10-01 20:06:01+00:00,14.0,4,,female,monthly,2016-09-27,2016,September,Tuesday
3304,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1289241,500.0,500.0,Clothing Sales,Clothing,"to buy more clothing in order to keep making sales so that with her earnings, her children can keep going to school",SV,USD,199.0,2017-04-28 22:32:08+00:00,2017-04-21 07:00:00+00:00,2017-05-09 13:55:25+00:00,14.0,6,"#Parent, #Schooling, #Woman Owned Biz",female,monthly,2017-04-28,2017,April,Friday
2131,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1195638,1500.0,1500.0,Agriculture,Agriculture,to buy manure and fertilizers for his bulk grain crops.,SV,USD,199.0,2016-11-29 14:24:21+00:00,2016-11-12 08:00:00+00:00,2016-12-28 19:05:03+00:00,14.0,14,#Parent,male,bullet,2016-11-29,2016,November,Tuesday
1806,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1115225,275.0,700.0,Clothing Sales,Clothing,to purchase a display case to show the clothing.,SV,USD,199.0,2016-07-12 17:39:06+00:00,2016-07-08 07:00:00+00:00,,20.0,11,"#Biz Durable Asset, #Woman Owned Biz, #Supporting Family",female,monthly,2016-07-12,2016,July,Tuesday
2713,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1327559,0.0,700.0,General Store,Retail,"to buy staple grains, drinks and dairy products to stock his store.",SV,USD,199.0,2017-06-26 16:03:34+00:00,2017-06-19 07:00:00+00:00,,20.0,0,"#Elderly, #Parent",male,monthly,2017-06-26,2017,June,Monday
3169,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1229418,1000.0,1000.0,Natural Medicines,Health,"to purchase natural medicines such as supplements, vitamins, de-parasite treatments, and other products for sale.",SV,USD,199.0,2017-01-30 23:38:37+00:00,2017-01-25 08:00:00+00:00,2017-02-03 14:28:45+00:00,14.0,21,"#Health and Sanitation, user_favorite, #Health and Sanitation, #Woman Owned Biz",female,monthly,2017-01-30,2017,January,Monday
2380,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1252304,500.0,500.0,General Store,Retail,to buy merchandise to stock her store,SV,USD,199.0,2017-03-07 15:17:21+00:00,2017-03-03 08:00:00+00:00,2017-03-08 13:15:14+00:00,14.0,12,"#Parent, #Woman Owned Biz, #Single Parent",female,monthly,2017-03-07,2017,March,Tuesday
2416,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1264223,1000.0,1000.0,Tailoring,Services,to buy an electric sewing machine and material for making clothes.,SV,USD,199.0,2017-03-22 15:04:54+00:00,2017-03-03 08:00:00+00:00,2017-03-28 14:09:19+00:00,26.0,31,"volunteer_pick, volunteer_like, #Fabrics, #Elderly",female,monthly,2017-03-22,2017,March,Wednesday
2314,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1237309,1125.0,1500.0,Clothing Sales,Clothing,to buy clothing and beauty products to stock her business.,SV,USD,199.0,2017-02-13 17:01:02+00:00,2017-02-09 08:00:00+00:00,,26.0,23,"#Woman Owned Biz, user_favorite",female,monthly,2017-02-13,2017,February,Monday
653,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,776525,625.0,1200.0,Personal Housing Expenses,Housing,to make improvements to his home.,SV,USD,199.0,2014-09-29 17:54:53+00:00,2014-09-26 07:00:00+00:00,,26.0,11,#Parent,male,monthly,2014-09-29,2014,September,Monday
